rok;strana_id;strana;poradove_cislo;jmeno;tituly;vek;navrhovana_str;prislusnost;hlasy;hlasy_procenta;poradi;mandat
2002;1;Česká str.sociálně demokrat.;9;Neuberg Lumír;Ing.;37;ČSSD;ČSSD;8994;2.22;10.0;True
2002;8;Křesť.demokr.unie-Čs.str.lid.;40;Nováčková Michaela;Mgr.;49;KDU-ČSL;BEZPP;2474;1.69;37.0;False
2002;1;Česká str.sociálně demokrat.;36;Novák Pavel;Ing.;65;ČSSD;ČSSD;7997;1.97;26.0;False
2002;7;Komunistická str.Čech a Moravy;38;Novák Zdeněk;;41;KSČM;KSČM;5516;2.12;30.0;False
2002;5;Strana zelených;33;Opial Jaroslav;;49;SZ;BEZPP;1278;1.77;;False
2002;1;Česká str.sociálně demokrat.;4;Osvald Petr;Ing.;36;ČSSD;ČSSD;9409;2.32;6.0;True
2002;1;Česká str.sociálně demokrat.;10;Otásek Petr;;52;ČSSD;ČSSD;9090;2.25;1.0;False
2002;5;Strana zelených;38;Paisker Miloš;;25;SZ;BEZPP;1179;1.64;;False
2002;3;Občanská demokratická strana;5;Paleček Karel;Mgr.;25;ODS;ODS;16625;2.23;7.0;True
2002;1;Česká str.sociálně demokrat.;6;Pavelková Milena;Mgr.;56;ČSSD;ČSSD;9297;2.3;8.0;True
2002;5;Strana zelených;5;Pekárová Lada;Bc.;30;SZ;SZ;1758;2.44;;False
2002;5;Strana zelených;13;Pešta Michal;;24;SZ;BEZPP;1506;2.09;;False
2002;7;Komunistická str.Čech a Moravy;34;Petelíková Marie;;54;KSČM;KSČM;5506;2.11;26.0;False
2002;7;Komunistická str.Čech a Moravy;3;Pihrt Miroslav;Ing.;56;KSČM;KSČM;6183;2.37;3.0;True
2002;5;Strana zelených;39;Pláničková Radmila;Mgr.;37;SZ;SZ;1282;1.78;;False
2002;1;Česká str.sociálně demokrat.;30;Plucar Lukáš;;23;ČSSD;ČSSD;8313;2.05;20.0;False
2002;7;Komunistická str.Čech a Moravy;35;Podaný Jiří;;56;KSČM;KSČM;5505;2.11;27.0;False
2002;1;Česká str.sociálně demokrat.;44;Podaný Josef;;59;ČSSD;ČSSD;7568;1.87;34.0;False
2002;4;Pravá volba pro Plzeň;25;Podlipný Jiří;MUDr.;33;PVP;BEZPP;3979;2.17;21.0;False
2002;6;Občanská demokratická aliance;28;Polata Miroslav;;34;ODA;BEZPP;452;1.73;;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;44;Polívka Pavel;Ing.;54;KDU-ČSL;KDU-ČSL;2323;1.59;41.0;False
2002;6;Občanská demokratická aliance;13;Ponikelská Jaroslava;Ing.;52;ODA;BEZPP;662;2.54;;False
2002;5;Strana zelených;4;Popp Tomáš;;24;SZ;BEZPP;1999;2.78;;False
2002;6;Občanská demokratická aliance;11;Popule Petr;Ing.;49;ODA;BEZPP;780;2.99;;False
2002;7;Komunistická str.Čech a Moravy;20;Poslední Josef;;31;KSČM;KSČM;5776;2.22;12.0;False
2002;2;Strana za životní jistoty;9;Pošta Václav;Ing.;61;SŽJ;BEZPP;444;5.03;;False
2002;9;Koalice US-DEU, SNK;25;Prokešová Blažena;Mgr.;58;US-DEU;US-DEU;2299;1.93;22.0;False
2002;7;Komunistická str.Čech a Moravy;15;Prokešová Marcela;;28;KSČM;KSČM;5801;2.23;7.0;False
2002;4;Pravá volba pro Plzeň;19;Prokopcová Ladislava;;49;PVP;BEZPP;3767;2.05;16.0;False
2002;9;Koalice US-DEU, SNK;46;Prudková Olga;Ing.;44;US-DEU;US-DEU;1717;1.44;43.0;False
2002;5;Strana zelených;43;Průchová Jana;;28;SZ;BEZPP;1130;1.57;;False
2002;1;Česká str.sociálně demokrat.;13;Průša Josef;Doc. Ing. CSc.;63;ČSSD;ČSSD;9511;2.35;4.0;True
2002;6;Občanská demokratická aliance;21;Přibík František;Ing.;50;ODA;BEZPP;599;2.3;;False
2002;5;Strana zelených;22;Příhoda Zdeněk;;40;SZ;SZ;1328;1.84;;False
2002;7;Komunistická str.Čech a Moravy;21;Pyrgalová Jitka;;51;KSČM;KSČM;5688;2.18;13.0;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;46;Pytel Milan;Ing.;41;KDU-ČSL;BEZPP;2114;1.45;43.0;False
2002;3;Občanská demokratická strana;8;Pytlík Martin;;56;ODS;ODS;16174;2.17;10.0;True
2002;9;Koalice US-DEU, SNK;32;Rach Jan;Ing.;39;US-DEU;BEZPP;2258;1.9;29.0;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;23;Rajtmajer Karel;Ing.;48;KDU-ČSL;KDU-ČSL;3101;2.12;20.0;False
2002;4;Pravá volba pro Plzeň;12;Rauch Stanislav;Ing.;49;PVP;BEZPP;4149;2.26;10.0;False
2002;4;Pravá volba pro Plzeň;29;Reischig Tomáš;MUDr.;30;PVP;BEZPP;3686;2.01;25.0;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;22;Rozšafný Oldřich;Ing.;43;KDU-ČSL;KDU-ČSL;2667;1.83;19.0;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;12;Rudolf Ondřej;;31;KDU-ČSL;BEZPP;2778;1.9;11.0;False
2002;3;Občanská demokratická strana;18;Rund Petr;Ing.;27;ODS;ODS;15869;2.13;18.0;True
2002;7;Komunistická str.Čech a Moravy;41;Růttová Jarmila;;71;KSČM;KSČM;5389;2.07;33.0;False
2002;5;Strana zelených;29;Růžička Filip;;23;SZ;SZ;1248;1.73;;False
2002;5;Strana zelených;6;Růžička Jiří;;55;SZ;SZ;1759;2.44;;False
2002;5;Strana zelených;17;Růžička Karel;;54;SZ;BEZPP;1393;1.93;;False
2002;2;Strana za životní jistoty;6;Ryba Stanislav;Ing.;38;SŽJ;BEZPP;775;8.78;;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;5;Rybářová-Ročáková Lilka;Mgr.;54;KDU-ČSL;KDU-ČSL;4267;2.92;4.0;False
2002;6;Občanská demokratická aliance;1;Řezáč Jaroslav;Mgr.;51;ODA;ODA;1762;6.77;;False
2002;9;Koalice US-DEU, SNK;43;Řezáčová Kateřina;MUDr.;50;US-DEU;US-DEU;2200;1.85;40.0;False
2002;1;Česká str.sociálně demokrat.;18;Samek Jiří;;71;ČSSD;ČSSD;8941;2.21;8.0;False
2002;3;Občanská demokratická strana;30;Samek Václav;;46;ODS;ODS;15646;2.1;10.0;False
2002;6;Občanská demokratická aliance;19;Saurová Růžena;;60;ODA;BEZPP;445;1.71;;False
2002;7;Komunistická str.Čech a Moravy;18;Sedláček Vladimír;;48;KSČM;KSČM;5712;2.19;10.0;False
2002;4;Pravá volba pro Plzeň;10;Sequens Richard;MUDr. Ph.D.;46;PVP;BEZPP;7378;4.02;1.0;True
2002;9;Koalice US-DEU, SNK;10;Slabý Vratislav;;32;US-DEU;US-DEU;2577;2.17;8.0;False
2002;9;Koalice US-DEU, SNK;30;Slámová Miloslava;;46;US-DEU;US-DEU;2194;1.84;27.0;False
2002;4;Pravá volba pro Plzeň;34;Smitková Marie;;51;PVP;BEZPP;3289;1.79;30.0;False
2002;1;Česká str.sociálně demokrat.;37;Sojka Oldřich;MUDr.;58;ČSSD;ČSSD;8409;2.08;27.0;False
2002;1;Česká str.sociálně demokrat.;31;Sova František;Prof. Ing. CSc.;65;ČSSD;ČSSD;8765;2.17;21.0;False
2002;4;Pravá volba pro Plzeň;45;Spudich Jan;MUDr.;29;PVP;BEZPP;2770;1.51;41.0;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;28;Srbecká Božena;RNDr. Mgr.;39;KDU-ČSL;BEZPP;2671;1.83;25.0;False
2002;4;Pravá volba pro Plzeň;31;Stehlík Čeněk;Ing.;46;PVP;BEZPP;3465;1.89;27.0;False
2002;9;Koalice US-DEU, SNK;35;Steininger Michal;;18;US-DEU;US-DEU;2158;1.81;32.0;False
2002;6;Občanská demokratická aliance;3;Stelzer Pavel;Ing.;52;ODA;ODA;2141;8.23;;False
2002;7;Komunistická str.Čech a Moravy;6;Straka Petr;JUDr.;53;KSČM;KSČM;6093;2.34;6.0;True
2002;7;Komunistická str.Čech a Moravy;44;Straková Stanislava;;72;KSČM;KSČM;5319;2.04;36.0;False
2002;7;Komunistická str.Čech a Moravy;25;Suda Karel;;53;KSČM;KSČM;5690;2.18;17.0;False
2002;4;Pravá volba pro Plzeň;23;Svatoš Miroslav;MVDr.;41;PVP;BEZPP;4624;2.52;4.0;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;10;Svoboda Miroslav;Mgr.;40;KDU-ČSL;KDU-ČSL;3552;2.43;5.0;False
2002;4;Pravá volba pro Plzeň;2;Syka Karel;Mgr.;53;PVP;BEZPP;5180;2.82;4.0;True
2002;3;Občanská demokratická strana;47;Szikszay Karel;;39;ODS;ODS;12827;1.72;27.0;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;47;Šafář Eduard;Ing.;58;KDU-ČSL;BEZPP;1926;1.32;44.0;False
2002;6;Občanská demokratická aliance;18;Šantín Vladislav;;54;ODA;BEZPP;547;2.1;;False
2002;6;Občanská demokratická aliance;6;Šantínová Milada;;79;ODA;ODA;511;1.96;;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;8;Šantínová Věra;;50;KDU-ČSL;BEZPP;2958;2.03;8.0;False
2002;5;Strana zelených;41;Šauer Vlastimil;;57;SZ;SZ;1171;1.63;;False
2002;4;Pravá volba pro Plzeň;30;Šedo Ilja;Bc.;51;PVP;BEZPP;3491;1.9;26.0;False
2002;5;Strana zelených;46;Šimáčková Věra;;60;SZ;SZ;918;1.27;;False
2002;1;Česká str.sociálně demokrat.;5;Šimák Miloslav;Ing.;52;ČSSD;ČSSD;9211;2.28;7.0;True
2002;7;Komunistická str.Čech a Moravy;31;Šimíková Hana;;40;KSČM;BEZPP;5600;2.15;23.0;False
2002;6;Občanská demokratická aliance;26;Šimůnková Eva;Ing.;55;ODA;BEZPP;512;1.96;;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;39;Škopek Vladimír;;52;KDU-ČSL;KDU-ČSL;2516;1.72;36.0;False
2002;3;Občanská demokratická strana;23;Šlajsová Miloslava;Ing.;50;ODS;ODS;15825;2.12;3.0;False
2002;9;Koalice US-DEU, SNK;45;Šmejkal Jaromír;Ing.;77;US-DEU;US-DEU;1691;1.42;42.0;False
2002;9;Koalice US-DEU, SNK;40;Šmolíková Bohumila;;68;US-DEU;US-DEU;1998;1.68;37.0;False
2002;5;Strana zelených;25;Šnajdr Jan;;36;SZ;BEZPP;1475;2.05;;False
2002;3;Občanská demokratická strana;1;Šneberger Jiří;Ing.;42;ODS;ODS;21459;2.88;1.0;True
2002;4;Pravá volba pro Plzeň;38;Šorm Rudolf;Ing.;52;PVP;BEZPP;3209;1.75;34.0;False
2002;6;Občanská demokratická aliance;32;Šťáhlavská Božena;;58;ODA;BEZPP;434;1.66;;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;11;Štekl Jaroslav;;53;KDU-ČSL;KDU-ČSL;3218;2.2;10.0;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;31;Štěpáník Milan;MUDr.;48;KDU-ČSL;KDU-ČSL;2825;1.93;28.0;False
2002;1;Česká str.sociálně demokrat.;11;Štěrba Miroslav;;48;ČSSD;ČSSD;9195;2.27;2.0;False
2002;1;Česká str.sociálně demokrat.;20;Štrbík Jiří;Ing.;45;ČSSD;ČSSD;8888;2.2;10.0;False
2002;3;Občanská demokratická strana;19;Štrunc Petr;;34;ODS;ODS;15708;2.11;19.0;True
2002;3;Občanská demokratická strana;22;Šuma Václav;Mgr.;28;ODS;ODS;15706;2.11;2.0;False
2002;5;Strana zelených;14;Šupina Vladimír;MUDr.;30;SZ;BEZPP;1725;2.4;;False
2002;7;Komunistická str.Čech a Moravy;26;Švantner Miloslav;;55;KSČM;KSČM;5610;2.15;18.0;False
2002;4;Pravá volba pro Plzeň;5;Tausch Milan;Ing.;35;PVP;BEZPP;4610;2.51;5.0;False
2002;5;Strana zelených;34;Telínová Ivana;Ing.;35;SZ;BEZPP;1256;1.74;;False
2002;3;Občanská demokratická strana;24;Tofl Petr;;33;ODS;ODS;15756;2.12;4.0;False
2002;5;Strana zelených;30;Tomáš Martin;;19;SZ;BEZPP;1253;1.74;;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;25;Trejbalová Marie;;33;KDU-ČSL;KDU-ČSL;2694;1.84;22.0;False
2002;7;Komunistická str.Čech a Moravy;24;Treml Petr;;52;KSČM;KSČM;5704;2.19;16.0;False
2002;4;Pravá volba pro Plzeň;20;Trhlík Jiří;Ing.;41;PVP;BEZPP;3987;2.17;17.0;False
2002;6;Občanská demokratická aliance;24;Tropp Miroslav;;49;ODA;BEZPP;475;1.82;;False
2002;5;Strana zelených;45;Tůma Jaroslav;dipl. technik;59;SZ;BEZPP;999;1.39;;False
2002;9;Koalice US-DEU, SNK;47;Tychtl Stanislav;;49;US-DEU;US-DEU;1533;1.29;44.0;False
2002;1;Česká str.sociálně demokrat.;28;Tyšer Stanislav;;46;ČSSD;ČSSD;8349;2.06;18.0;False
2002;3;Občanská demokratická strana;9;Uhlík František;;34;ODS;ODS;16057;2.16;11.0;True
2002;3;Občanská demokratická strana;6;Uhlík Jiří;;32;ODS;ODS;16302;2.19;8.0;True
2002;8;Křesť.demokr.unie-Čs.str.lid.;16;Ulč Václav;Ing. arch.;41;KDU-ČSL;BEZPP;3343;2.29;15.0;False
2002;3;Občanská demokratická strana;38;Ungr František;Ing.;67;ODS;ODS;15000;2.01;18.0;False
2002;7;Komunistická str.Čech a Moravy;29;Urie Bohumil;Mgr.;46;KSČM;BEZPP;5557;2.13;21.0;False
2002;7;Komunistická str.Čech a Moravy;23;Václav Josef;;48;KSČM;KSČM;5667;2.17;15.0;False
2002;4;Pravá volba pro Plzeň;32;Vacovská Hana;MUDr.;49;PVP;BEZPP;3584;1.95;28.0;False
2002;1;Česká str.sociálně demokrat.;39;Vágner Luboš;;56;ČSSD;ČSSD;7896;1.95;29.0;False
2002;5;Strana zelených;31;Velebný Marek;Mgr.;32;SZ;BEZPP;1249;1.73;;False
2002;1;Česká str.sociálně demokrat.;16;Veverková Pravoslava;;55;ČSSD;ČSSD;9321;2.3;6.0;False
2002;5;Strana zelených;23;Víšek Ivan;;23;SZ;BEZPP;1321;1.83;;False
2002;4;Pravá volba pro Plzeň;4;Vítek Karel;Ing.;46;PVP;PVP;4802;2.62;2.0;False
2002;4;Pravá volba pro Plzeň;18;Vlček Pavel;MUDr.;47;PVP;BEZPP;4227;2.3;15.0;False
2002;2;Strana za životní jistoty;5;Vokoun Antonín;;25;SŽJ;SŽJ;522;5.91;;False
2002;5;Strana zelených;24;Volf Jiří;;29;SZ;BEZPP;1282;1.78;;False
2002;7;Komunistická str.Čech a Moravy;8;Volf Ladislav;Ing.;60;KSČM;KSČM;5844;2.24;1.0;False
2002;7;Komunistická str.Čech a Moravy;2;Vondryska Vlastimil;;50;KSČM;KSČM;6104;2.34;2.0;True
2002;4;Pravá volba pro Plzeň;33;Vordová Renata;Mgr.;38;PVP;BEZPP;3553;1.93;29.0;False
2002;7;Komunistická str.Čech a Moravy;46;Vosáhlová Božena;;69;KSČM;KSČM;5217;2.0;38.0;False
2002;5;Strana zelených;15;Votava Tomáš;MUDr. Ing.;29;SZ;BEZPP;1828;2.54;;False
2002;9;Koalice US-DEU, SNK;20;Votlučková Martina;;31;US-DEU;US-DEU;2385;2.0;17.0;False
2002;9;Koalice US-DEU, SNK;39;Vozobule Michal;;21;US-DEU;BEZPP;2163;1.82;36.0;False
2002;9;Koalice US-DEU, SNK;16;Vozobule Milan;MUDr.;47;US-DEU;US-DEU;2679;2.25;13.0;False
2002;6;Občanská demokratická aliance;15;Vršecký Martin;;27;ODA;BEZPP;957;3.68;;False
2002;1;Česká str.sociálně demokrat.;42;Výborný Jaroslav;;49;ČSSD;ČSSD;7920;1.96;32.0;False
2002;3;Občanská demokratická strana;36;Weber Roman;;24;ODS;ODS;15087;2.03;16.0;False
2002;2;Strana za životní jistoty;7;Weber Tomáš;;43;SŽJ;BEZPP;915;10.37;;False
2002;4;Pravá volba pro Plzeň;21;Wedelová Hana;JUDr.;47;PVP;BEZPP;3615;1.97;18.0;False
2002;3;Občanská demokratická strana;15;Winkelhöfer Jiří;;30;ODS;ODS;15884;2.13;16.0;True
2002;9;Koalice US-DEU, SNK;1;Zábranský Miroslav;Ing.;31;US-DEU;US-DEU;4105;3.45;2.0;True
2002;3;Občanská demokratická strana;27;Zavadil Evžen;;61;ODS;ODS;15673;2.1;7.0;False
2002;5;Strana zelených;32;Zoubková Jana;;51;SZ;BEZPP;1400;1.94;;False
2002;8;Křesť.demokr.unie-Čs.str.lid.;33;Ženíšek Karel;;56;KDU-ČSL;KDU-ČSL;2687;1.84;30.0;False
2006;1;Plzeňská aliance;22;Ambrozy Petr Bc.;Bc.;43;SD-SN;BEZPP;3390;2.0;19;False
2006;5;Pravá volba pro Plzeň;3;Anderle Jan Ing.;Ing.;50;PVP;PVP;4844;2.72;2;True
2006;6;Křesť.demokr.unie-Čs.str.lid.;20;Babor Aleš Ing.;Ing.;42;KDU-ČSL;KDU-ČSL;2745;1.94;17;False
2006;5;Pravá volba pro Plzeň;45;Balmetová Marie MUDr.;MUDr.;31;PVP;BEZPP;3138;1.76;42;False
2006;6;Křesť.demokr.unie-Čs.str.lid.;25;Barnáš Adrian MUDr.;MUDr.;29;KDU-ČSL;KDU-ČSL;2814;1.99;22;False
2006;3;Občanská demokratická strana;20;Bartman Vladislav Ing.;Ing.;53;ODS;ODS;21709;2.15;20;True
2006;6;Křesť.demokr.unie-Čs.str.lid.;9;Basl Jiří Ing.;Ing.;37;KDU-ČSL;KDU-ČSL;3060;2.16;7;False
2006;1;Plzeňská aliance;15;Bayer Rudolf;;33;NK;BEZPP;3514;2.08;12;False
2006;3;Občanská demokratická strana;42;Benda Lukáš;;23;ODS;ODS;20713;2.05;20;False
2006;3;Občanská demokratická strana;45;Beránek Přemysl;;29;ODS;ODS;20027;1.98;23;False
2006;7;Česká str.sociálně demokrat.;23;Beránková Jarmila DiS.;DiS.;26;ČSSD;ČSSD;9713;2.15;13;False
2006;6;Křesť.demokr.unie-Čs.str.lid.;11;Bernhardt Tomáš Mgr.;Mgr.;38;KDU-ČSL;KDU-ČSL;3023;2.14;9;False
2006;2;Komunistická str.Čech a Moravy;25;Bidlo Jaroslav;;56;KSČM;KSČM;5902;2.12;19;False
2006;7;Česká str.sociálně demokrat.;3;Bis Jiří Ing.;Ing.;65;ČSSD;ČSSD;10197;2.25;3;True
2006;6;Křesť.demokr.unie-Čs.str.lid.;36;Blabolová Vlasta;;42;KDU-ČSL;KDU-ČSL;2692;1.9;33;False
2006;5;Pravá volba pro Plzeň;7;Bláhovec Jiří MUDr.;MUDr.;54;PVP;BEZPP;4583;2.58;1;False
2006;1;Plzeňská aliance;17;Blažek Jan Mgr.;Mgr.;29;SZ;BEZPP;3662;2.17;14;False
2006;1;Plzeňská aliance;10;Blažková Alexandra Bc.;Bc.;54;NK;BEZPP;3702;2.19;9;False
2006;6;Křesť.demokr.unie-Čs.str.lid.;3;Boček Pavel MUDr.;MUDr.;45;KDU-ČSL;KDU-ČSL;4085;2.89;3;True
2006;5;Pravá volba pro Plzeň;20;Bochnovič Peter;;38;PVP;BEZPP;3565;2.0;18;False
2006;7;Česká str.sociálně demokrat.;43;Boubín Josef;;63;ČSSD;ČSSD;9161;2.02;33;False
2006;7;Česká str.sociálně demokrat.;26;Boudová Světlana;;25;ČSSD;ČSSD;9600;2.12;16;False
2006;7;Česká str.sociálně demokrat.;6;Brabec Miroslav Mgr.;Mgr.;51;ČSSD;ČSSD;10003;2.21;6;True
2006;1;Plzeňská aliance;43;Brenkus Pavel;;29;NK;BEZPP;3118;1.84;40;False
2006;2;Komunistická str.Čech a Moravy;19;Bruner Jiří Ing.;Ing.;58;KSČM;KSČM;5934;2.13;13;False
2006;2;Komunistická str.Čech a Moravy;44;Březina Pavel Ing.;Ing.;61;KSČM;BEZPP;5735;2.06;38;False
2006;6;Křesť.demokr.unie-Čs.str.lid.;12;Budil Ivo Prof. RNDr. Ph.D., DSc.;Prof. RNDr. Ph.D., DSc.;41;KDU-ČSL;BEZPP;3700;2.61;3;False
2006;2;Komunistická str.Čech a Moravy;13;Bugoš Jaroslav;;55;KSČM;KSČM;5926;2.13;7;False
2006;5;Pravá volba pro Plzeň;47;Burda Miroslav Ing.;Ing.;42;PVP;BEZPP;2752;1.54;44;False
2006;2;Komunistická str.Čech a Moravy;5;Bystřická Jana;;56;KSČM;KSČM;6192;2.22;5;True
2006;5;Pravá volba pro Plzeň;22;Caltová Marie Mgr.;Mgr.;62;PVP;BEZPP;4135;2.32;20;False
2006;1;Plzeňská aliance;32;Cetina Josef Ing.;Ing.;70;SZ;SZ;3278;1.94;29;False
2006;1;Plzeňská aliance;29;Cíla Martin;;43;SNK ED;BEZPP;3280;1.94;26;False
2006;6;Křesť.demokr.unie-Čs.str.lid.;13;Cudlman Otokar;;50;KDU-ČSL;KDU-ČSL;2808;1.98;10;False
2006;1;Plzeňská aliance;23;Čechová Alena Ing.;Ing.;59;SNK ED;SNK ED;3475;2.05;20;False
2006;1;Plzeňská aliance;7;Čechová Radmila Ing.;Ing.;55;US-DEU;US-DEU;3732;2.21;7;False
2006;1;Plzeňská aliance;37;Čechová Zdeňka;;32;SD-SN;BEZPP;3223;1.9;34;False
2006;2;Komunistická str.Čech a Moravy;21;Čechura Jaroslav;;61;KSČM;BEZPP;5922;2.13;15;False
2006;5;Pravá volba pro Plzeň;37;Černá Hana;;47;PVP;BEZPP;3548;1.99;34;False
2006;5;Pravá volba pro Plzeň;11;Černý Karel;;58;PVP;KAN;3877;2.18;10;False
2006;5;Pravá volba pro Plzeň;46;Česáková Dagmar Mgr.;Mgr.;49;PVP;BEZPP;3016;1.69;43;False
2006;5;Pravá volba pro Plzeň;28;Dajbychová Lenka Ing.;Ing.;42;PVP;BEZPP;3602;2.02;25;False
2006;7;Česká str.sociálně demokrat.;28;Diviš Antonín Ing.;Ing.;53;ČSSD;ČSSD;9537;2.11;18;False
2006;2;Komunistická str.Čech a Moravy;3;Divišová Ivanka;;58;KSČM;KSČM;6051;2.17;3;True
2006;7;Česká str.sociálně demokrat.;45;Dolejšová Marta;;55;ČSSD;ČSSD;9066;2.0;35;False
2006;1;Plzeňská aliance;5;Domanický Petr Ing. arch.;Ing. arch.;33;SOS;BEZPP;4969;2.94;3;True
2006;3;Občanská demokratická strana;24;Draský David;;27;ODS;ODS;21687;2.15;2;False
2006;4;Koruna Česká (monarch.strana);1;Drnek Jan;;45;"""KČ""";"""KČ""";466;20.59;-;False
2006;3;Občanská demokratická strana;15;Drofa Zdeněk;;38;ODS;ODS;21645;2.14;15;True
2006;7;Česká str.sociálně demokrat.;13;Drozd Jaromír;;48;ČSSD;ČSSD;9670;2.14;3;False
2006;6;Křesť.demokr.unie-Čs.str.lid.;40;Duda Milan JUDr.;JUDr.;48;KDU-ČSL;KDU-ČSL;2799;1.98;37;False
2006;5;Pravá volba pro Plzeň;1;Duchek Vladimír Ing. Ph.D.;Ing. Ph.D.;41;PVP;PVP;5293;2.98;1;True
2006;6;Křesť.demokr.unie-Čs.str.lid.;28;Fajfrová Eva RNDr.;RNDr.;52;KDU-ČSL;KDU-ČSL;2791;1.97;25;False
2006;3;Občanská demokratická strana;4;Fischerová Petra Mgr.;Mgr.;38;ODS;ODS;22134;2.19;4;True
2006;5;Pravá volba pro Plzeň;24;Fládr Martin Mgr.;Mgr.;34;PVP;BEZPP;3720;2.09;22;False
2006;6;Křesť.demokr.unie-Čs.str.lid.;41;Fluxa Jan Mgr.;Mgr.;26;KDU-ČSL;KDU-ČSL;2558;1.81;38;False
2006;5;Pravá volba pro Plzeň;35;Fojtíček Ctibor Ing.;Ing.;68;PVP;BEZPP;3525;1.98;32;False
2006;6;Křesť.demokr.unie-Čs.str.lid.;19;Forejt Jakub Ing.;Ing.;42;KDU-ČSL;KDU-ČSL;3208;2.27;16;False
2006;1;Plzeňská aliance;47;Forman Petr;;39;SNK ED;BEZPP;2699;1.59;44;False
2006;5;Pravá volba pro Plzeň;14;Frank Stanislav Mgr.;Mgr.;51;PVP;PVP;3965;2.23;12;False
2006;6;Křesť.demokr.unie-Čs.str.lid.;31;Frouz Robert Mgr.;Mgr.;37;KDU-ČSL;BEZPP;2868;2.03;28;False
2006;5;Pravá volba pro Plzeň;42;Fuchsová Radka MUDr.;MUDr.;35;PVP;BEZPP;3277;1.84;39;False
2006;5;Pravá volba pro Plzeň;21;Görges Marek JUDr.;JUDr.;34;PVP;BEZPP;3730;2.1;19;False
2006;3;Občanská demokratická strana;46;Hacker Michal;;26;ODS;ODS;19660;1.95;24;False
2006;3;Občanská demokratická strana;29;Hajný Stanislav Ing.;Ing.;67;ODS;ODS;21667;2.15;7;False
2006;2;Komunistická str.Čech a Moravy;17;Hajšman Milan;;28;KSČM;KSČM;5962;2.14;11;False
2006;1;Plzeňská aliance;36;Halámka Stanislav;;52;SNK ED;BEZPP;3177;1.88;33;False
2006;5;Pravá volba pro Plzeň;40;Hanzlík Karel Ing. Arch.;Ing. Arch.;52;PVP;BEZPP;3425;1.92;37;False
2006;2;Komunistická str.Čech a Moravy;42;Hanzlíková Marie;;53;KSČM;KSČM;5806;2.08;36;False
2006;7;Česká str.sociálně demokrat.;29;Hauer Václav;;57;ČSSD;ČSSD;9495;2.1;19;False
2006;1;Plzeňská aliance;3;Hejný Tomáš Ing.;Ing.;29;SD-SN;SNK ED;4040;2.39;4;False
2006;1;Plzeňská aliance;33;Hejný Zdeněk;;40;SD-SN;SNK ED;3186;1.88;30;False
2006;2;Komunistická str.Čech a Moravy;11;Heřman Karel Dr.;Dr.;62;KSČM;KSČM;5956;2.14;5;False
2006;2;Komunistická str.Čech a Moravy;10;Heřman Václav;;33;KSČM;BEZPP;6021;2.16;4;False
2006;7;Česká str.sociálně demokrat.;18;Hessová Jaroslava Mgr.;Mgr.;48;ČSSD;ČSSD;9782;2.16;8;False
2006;2;Komunistická str.Čech a Moravy;6;Hlásek František;;47;KSČM;KSČM;6025;2.16;6;True
2006;3;Občanská demokratická strana;22;Hógel Josef Ing. CSc.;Ing. CSc.;62;ODS;ODS;21712;2.15;22;True
2006;1;Plzeňská aliance;2;Holenda Jiří Doc. RNDr. CSc.;Doc. RNDr. CSc.;73;SNK ED;BEZPP;5169;3.06;2;True
2006;1;Plzeňská aliance;35;Holmanová Květa;;47;US-DEU;US-DEU;3208;1.9;32;False
2006;1;Plzeňská aliance;24;Hora Zdeněk;;38;SD-SN;BEZPP;3325;1.97;21;False
2006;2;Komunistická str.Čech a Moravy;9;Horňák Antonín Ing.;Ing.;51;KSČM;KSČM;6064;2.18;3;False
2006;2;Komunistická str.Čech a Moravy;18;Hornofová Zdeňka Dr.;Dr.;59;KSČM;KSČM;5986;2.15;12;False
2006;3;Občanská demokratická strana;21;Houdek Robert;;35;ODS;ODS;21629;2.14;21;True
2006;7;Česká str.sociálně demokrat.;9;Houška Josef Mgr.;Mgr.;59;ČSSD;ČSSD;9795;2.16;9;True
2006;1;Plzeňská aliance;21;Hric Karel;;31;SZ;BEZPP;3464;2.05;18;False
2006;2;Komunistická str.Čech a Moravy;1;Hrubeš František Dr. Mgr.;Dr. Mgr.;54;KSČM;KSČM;6194;2.22;1;True
2006;2;Komunistická str.Čech a Moravy;27;Hrubešová Marcela;;23;KSČM;BEZPP;5889;2.11;21;False
2006;6;Křesť.demokr.unie-Čs.str.lid.;39;Hubička Libor;;22;KDU-ČSL;KDU-ČSL;2601;1.84;36;False
